county_fips,time,t2m_mean_K
17197,2015-07-01,
17153,2015-07-01,
17119,2015-07-01,
17133,2015-07-01,
17003,2015-07-01,
17043,2015-07-01,
17165,2015-07-01,
17097,2015-07-01,
17117,2015-07-01,
17195,2015-07-01,
17107,2015-07-01,
17081,2015-07-01,
17101,2015-07-01,
17143,2015-07-01,
17019,2015-07-01,
17045,2015-07-01,
17021,2015-07-01,
17095,2015-07-01,
17111,2015-07-01,
17015,2015-07-01,
17047,2015-07-01,
17071,2015-07-01,
17077,2015-07-01,
17067,2015-08-01,
17025,2015-08-01,
17185,2015-08-01,
17113,2015-08-01,
17005,2015-08-01,
17009,2015-08-01,
17083,2015-08-01,
17147,2015-08-01,
17151,2015-08-01,
17011,2015-08-01,
17029,2015-08-01,
17131,2015-08-01,
17049,2015-08-01,
17035,2015-08-01,
17033,2015-08-01,
17057,2015-08-01,
17135,2015-08-01,
17115,2015-08-01,
17055,2015-08-01,
17023,2015-08-01,
17161,2015-08-01,
17093,2015-08-01,
17031,2015-08-01,
17059,2015-08-01,
17103,2015-08-01,
17037,2015-08-01,
17175,2015-08-01,
17001,2015-08-01,
17075,2015-08-01,
17053,2015-08-01,
17041,2015-08-01,
17163,2015-08-01,
17189,2015-08-01,
17171,2015-08-01,
17159,2015-08-01,
17129,2015-08-01,
17065,2015-08-01,
17193,2015-08-01,
17039,2015-08-01,
17155,2015-08-01,
17169,2015-08-01,
17177,2015-08-01,
17181,2015-08-01,
17091,2015-08-01,
17027,2015-08-01,
17085,2015-08-01,
17199,2015-08-01,
17125,2015-08-01,
17105,2015-08-01,
17191,2015-08-01,
17089,2015-08-01,
17069,2015-08-01,
17063,2015-08-01,
17109,2015-08-01,
17127,2015-08-01,
17073,2015-08-01,
17061,2015-08-01,
17157,2015-08-01,
17149,2015-08-01,
17203,2015-08-01,
17145,2015-08-01,
17087,2015-08-01,
17173,2015-08-01,
17051,2015-08-01,
17201,2015-08-01,
17141,2015-08-01,
17139,2015-08-01,
17017,2015-08-01,
17167,2015-08-01,
17179,2015-08-01,
17099,2015-08-01,
17183,2015-08-01,
17007,2015-08-01,
17137,2015-08-01,
17123,2015-08-01,
17079,2015-08-01,
17013,2015-08-01,
17121,2015-08-01,
17187,2015-08-01,
17197,2015-08-01,
17153,2015-08-01,
17119,2015-08-01,
17133,2015-08-01,
17003,2015-08-01,
17043,2015-08-01,
17165,2015-08-01,
17097,2015-08-01,
17117,2015-08-01,
17195,2015-08-01,
17107,2015-08-01,
17081,2015-08-01,
17101,2015-08-01,
17143,2015-08-01,
17019,2015-08-01,
17045,2015-08-01,
17021,2015-08-01,
17095,2015-08-01,
17111,2015-08-01,
17015,2015-08-01,
17047,2015-08-01,
17071,2015-08-01,
17077,2015-08-01,
17067,2015-09-01,
17025,2015-09-01,
17185,2015-09-01,
17113,2015-09-01,
17005,2015-09-01,
17009,2015-09-01,
17083,2015-09-01,
17147,2015-09-01,
17151,2015-09-01,
17011,2015-09-01,
17029,2015-09-01,
17131,2015-09-01,
17049,2015-09-01,
17035,2015-09-01,
17033,2015-09-01,
17057,2015-09-01,
17135,2015-09-01,
17115,2015-09-01,
17055,2015-09-01,
17023,2015-09-01,
17161,2015-09-01,
17093,2015-09-01,
17031,2015-09-01,
17059,2015-09-01,
17103,2015-09-01,
17037,2015-09-01,
17175,2015-09-01,
17001,2015-09-01,
17075,2015-09-01,
17053,2015-09-01,
17041,2015-09-01,
17163,2015-09-01,
17189,2015-09-01,
17171,2015-09-01,
17159,2015-09-01,
17129,2015-09-01,
17065,2015-09-01,
17193,2015-09-01,
17039,2015-09-01,
17155,2015-09-01,
17169,2015-09-01,
17177,2015-09-01,
17181,2015-09-01,
17091,2015-09-01,
17027,2015-09-01,
17085,2015-09-01,
17199,2015-09-01,
17125,2015-09-01,
17105,2015-09-01,
17191,2015-09-01,
17089,2015-09-01,
17069,2015-09-01,
17063,2015-09-01,
17109,2015-09-01,
17127,2015-09-01,
17073,2015-09-01,
17061,2015-09-01,
17157,2015-09-01,
17149,2015-09-01,
17203,2015-09-01,
17145,2015-09-01,
17087,2015-09-01,
17173,2015-09-01,
17051,2015-09-01,
17201,2015-09-01,
17141,2015-09-01,
17139,2015-09-01,
17017,2015-09-01,
17167,2015-09-01,
17179,2015-09-01,
17099,2015-09-01,
17183,2015-09-01,
17007,2015-09-01,
17137,2015-09-01,
17123,2015-09-01,
17079,2015-09-01,
17013,2015-09-01,
17121,2015-09-01,
17187,2015-09-01,
17197,2015-09-01,
17153,2015-09-01,
17119,2015-09-01,
17133,2015-09-01,
17003,2015-09-01,
17043,2015-09-01,
17165,2015-09-01,
17097,2015-09-01,
17117,2015-09-01,
17195,2015-09-01,
17107,2015-09-01,
17081,2015-09-01,
17101,2015-09-01,
17143,2015-09-01,
17019,2015-09-01,
17045,2015-09-01,
17021,2015-09-01,
17095,2015-09-01,
17111,2015-09-01,
17015,2015-09-01,
17047,2015-09-01,
17071,2015-09-01,
17077,2015-09-01,
17067,2015-10-01,
17025,2015-10-01,
17185,2015-10-01,
17113,2015-10-01,
17005,2015-10-01,
17009,2015-10-01,
17083,2015-10-01,
17147,2015-10-01,
17151,2015-10-01,
17011,2015-10-01,
17029,2015-10-01,
17131,2015-10-01,
17049,2015-10-01,
17035,2015-10-01,
17033,2015-10-01,
17057,2015-10-01,
17135,2015-10-01,
17115,2015-10-01,
17055,2015-10-01,
17023,2015-10-01,
17161,2015-10-01,
17093,2015-10-01,
17031,2015-10-01,
17059,2015-10-01,
17103,2015-10-01,
17037,2015-10-01,
17175,2015-10-01,
17001,2015-10-01,
17075,2015-10-01,
17053,2015-10-01,
17041,2015-10-01,
17163,2015-10-01,
17189,2015-10-01,
17171,2015-10-01,
17159,2015-10-01,
17129,2015-10-01,
17065,2015-10-01,
17193,2015-10-01,
17039,2015-10-01,
17155,2015-10-01,
17169,2015-10-01,
17177,2015-10-01,
17181,2015-10-01,
17091,2015-10-01,
17027,2015-10-01,
17085,2015-10-01,
17199,2015-10-01,
17125,2015-10-01,
17105,2015-10-01,
17191,2015-10-01,
17089,2015-10-01,
17069,2015-10-01,
17063,2015-10-01,
17109,2015-10-01,
17127,2015-10-01,
17073,2015-10-01,
17061,2015-10-01,
17157,2015-10-01,
17149,2015-10-01,
17203,2015-10-01,
17145,2015-10-01,
17087,2015-10-01,
17173,2015-10-01,
17051,2015-10-01,
17201,2015-10-01,
17141,2015-10-01,
17139,2015-10-01,
17017,2015-10-01,
17167,2015-10-01,
17179,2015-10-01,
17099,2015-10-01,
17183,2015-10-01,
17007,2015-10-01,
17137,2015-10-01,
17123,2015-10-01,
17079,2015-10-01,
17013,2015-10-01,
17121,2015-10-01,
17187,2015-10-01,
17197,2015-10-01,
17153,2015-10-01,
17119,2015-10-01,
17133,2015-10-01,
17003,2015-10-01,
17043,2015-10-01,
17165,2015-10-01,
17097,2015-10-01,
17117,2015-10-01,
17195,2015-10-01,
17107,2015-10-01,
17081,2015-10-01,
17101,2015-10-01,
17143,2015-10-01,
17019,2015-10-01,
17045,2015-10-01,
17021,2015-10-01,
17095,2015-10-01,
17111,2015-10-01,
17015,2015-10-01,
17047,2015-10-01,
17071,2015-10-01,
17077,2015-10-01,
17067,2015-11-01,
17025,2015-11-01,
17185,2015-11-01,
17113,2015-11-01,
17005,2015-11-01,
17009,2015-11-01,
17083,2015-11-01,
17147,2015-11-01,
17151,2015-11-01,
17011,2015-11-01,
17029,2015-11-01,
17131,2015-11-01,
17049,2015-11-01,
17035,2015-11-01,
17033,2015-11-01,
17057,2015-11-01,
17135,2015-11-01,
17115,2015-11-01,
17055,2015-11-01,
17023,2015-11-01,
17161,2015-11-01,
17093,2015-11-01,
17031,2015-11-01,
17059,2015-11-01,
17103,2015-11-01,
17037,2015-11-01,
17175,2015-11-01,
17001,2015-11-01,
17075,2015-11-01,
17053,2015-11-01,
17041,2015-11-01,
17163,2015-11-01,
17189,2015-11-01,
17171,2015-11-01,
17159,2015-11-01,
17129,2015-11-01,
17065,2015-11-01,
17193,2015-11-01,
17039,2015-11-01,
17155,2015-11-01,
17169,2015-11-01,
17177,2015-11-01,
17181,2015-11-01,
17091,2015-11-01,
17027,2015-11-01,
17085,2015-11-01,
17199,2015-11-01,
17125,2015-11-01,
17105,2015-11-01,
17191,2015-11-01,
17089,2015-11-01,
17069,2015-11-01,
17063,2015-11-01,
17109,2015-11-01,
17127,2015-11-01,
17073,2015-11-01,
17061,2015-11-01,
17157,2015-11-01,
17149,2015-11-01,
17203,2015-11-01,
17145,2015-11-01,
17087,2015-11-01,
17173,2015-11-01,
17051,2015-11-01,
17201,2015-11-01,
17141,2015-11-01,
17139,2015-11-01,
17017,2015-11-01,
17167,2015-11-01,
17179,2015-11-01,
17099,2015-11-01,
17183,2015-11-01,
17007,2015-11-01,
17137,2015-11-01,
17123,2015-11-01,
17079,2015-11-01,
17013,2015-11-01,
17121,2015-11-01,
17187,2015-11-01,
17197,2015-11-01,
17153,2015-11-01,
17119,2015-11-01,
17133,2015-11-01,
17003,2015-11-01,
17043,2015-11-01,
17165,2015-11-01,
17097,2015-11-01,
17117,2015-11-01,
17195,2015-11-01,
17107,2015-11-01,
17081,2015-11-01,
17101,2015-11-01,
17143,2015-11-01,
17019,2015-11-01,
17045,2015-11-01,
17021,2015-11-01,
17095,2015-11-01,
17111,2015-11-01,
17015,2015-11-01,
17047,2015-11-01,
17071,2015-11-01,
17077,2015-11-01,
17067,2015-12-01,
17025,2015-12-01,
17185,2015-12-01,
17113,2015-12-01,
17005,2015-12-01,
17009,2015-12-01,
17083,2015-12-01,
17147,2015-12-01,
17151,2015-12-01,
17011,2015-12-01,
17029,2015-12-01,
17131,2015-12-01,
17049,2015-12-01,
17035,2015-12-01,
17033,2015-12-01,
17057,2015-12-01,
17135,2015-12-01,
17115,2015-12-01,
17055,2015-12-01,
17023,2015-12-01,
17161,2015-12-01,
17093,2015-12-01,
17031,2015-12-01,
17059,2015-12-01,
17103,2015-12-01,
17037,2015-12-01,
17175,2015-12-01,
17001,2015-12-01,
17075,2015-12-01,
17053,2015-12-01,
17041,2015-12-01,
17163,2015-12-01,
17189,2015-12-01,
17171,2015-12-01,
17159,2015-12-01,
17129,2015-12-01,
17065,2015-12-01,
17193,2015-12-01,
17039,2015-12-01,
17155,2015-12-01,
17169,2015-12-01,
17177,2015-12-01,
17181,2015-12-01,
17091,2015-12-01,
17027,2015-12-01,
17085,2015-12-01,
17199,2015-12-01,
17125,2015-12-01,
17105,2015-12-01,
17191,2015-12-01,
17089,2015-12-01,
17069,2015-12-01,
17063,2015-12-01,
17109,2015-12-01,
17127,2015-12-01,
17073,2015-12-01,
17061,2015-12-01,
17157,2015-12-01,
17149,2015-12-01,
17203,2015-12-01,
17145,2015-12-01,
17087,2015-12-01,
17173,2015-12-01,
17051,2015-12-01,
17201,2015-12-01,
17141,2015-12-01,
17139,2015-12-01,
17017,2015-12-01,
17167,2015-12-01,
17179,2015-12-01,
17099,2015-12-01,
17183,2015-12-01,
17007,2015-12-01,
17137,2015-12-01,
17123,2015-12-01,
17079,2015-12-01,
17013,2015-12-01,
17121,2015-12-01,
17187,2015-12-01,
17197,2015-12-01,
17153,2015-12-01,
17119,2015-12-01,
17133,2015-12-01,
17003,2015-12-01,
17043,2015-12-01,
17165,2015-12-01,
17097,2015-12-01,
17117,2015-12-01,
17195,2015-12-01,
17107,2015-12-01,
17081,2015-12-01,
17101,2015-12-01,
17143,2015-12-01,
17019,2015-12-01,
17045,2015-12-01,
17021,2015-12-01,
17095,2015-12-01,
17111,2015-12-01,
17015,2015-12-01,
17047,2015-12-01,
17071,2015-12-01,
17077,2015-12-01,
17067,2016-01-01,
17025,2016-01-01,
17185,2016-01-01,
17113,2016-01-01,
17005,2016-01-01,
17009,2016-01-01,
17083,2016-01-01,
17147,2016-01-01,
17151,2016-01-01,
17011,2016-01-01,
17029,2016-01-01,
17131,2016-01-01,
17049,2016-01-01,
17035,2016-01-01,
17033,2016-01-01,
17057,2016-01-01,
17135,2016-01-01,
17115,2016-01-01,
17055,2016-01-01,
17023,2016-01-01,
17161,2016-01-01,
17093,2016-01-01,
17031,2016-01-01,
17059,2016-01-01,
17103,2016-01-01,
17037,2016-01-01,
17175,2016-01-01,
17001,2016-01-01,
17075,2016-01-01,
17053,2016-01-01,
17041,2016-01-01,
17163,2016-01-01,
17189,2016-01-01,
17171,2016-01-01,
17159,2016-01-01,
17129,2016-01-01,
17065,2016-01-01,
17193,2016-01-01,
17039,2016-01-01,
17155,2016-01-01,
17169,2016-01-01,
17177,2016-01-01,
17181,2016-01-01,
17091,2016-01-01,
17027,2016-01-01,
17085,2016-01-01,
17199,2016-01-01,
17125,2016-01-01,
17105,2016-01-01,
17191,2016-01-01,
17089,2016-01-01,
17069,2016-01-01,
17063,2016-01-01,
17109,2016-01-01,
17127,2016-01-01,
17073,2016-01-01,
17061,2016-01-01,
17157,2016-01-01,
17149,2016-01-01,
17203,2016-01-01,
17145,2016-01-01,
17087,2016-01-01,
17173,2016-01-01,
17051,2016-01-01,
17201,2016-01-01,
17141,2016-01-01,
17139,2016-01-01,
17017,2016-01-01,
17167,2016-01-01,
17179,2016-01-01,
17099,2016-01-01,
17183,2016-01-01,
17007,2016-01-01,
17137,2016-01-01,
17123,2016-01-01,
17079,2016-01-01,
17013,2016-01-01,
17121,2016-01-01,
17187,2016-01-01,
17197,2016-01-01,
17153,2016-01-01,
17119,2016-01-01,
17133,2016-01-01,
17003,2016-01-01,
17043,2016-01-01,
17165,2016-01-01,
17097,2016-01-01,
17117,2016-01-01,
17195,2016-01-01,
17107,2016-01-01,
17081,2016-01-01,
17101,2016-01-01,
17143,2016-01-01,
17019,2016-01-01,
17045,2016-01-01,
17021,2016-01-01,
17095,2016-01-01,
17111,2016-01-01,
17015,2016-01-01,
17047,2016-01-01,
17071,2016-01-01,
17077,2016-01-01,
17067,2016-02-01,
17025,2016-02-01,
17185,2016-02-01,
17113,2016-02-01,
17005,2016-02-01,
17009,2016-02-01,
17083,2016-02-01,
17147,2016-02-01,
17151,2016-02-01,
17011,2016-02-01,
17029,2016-02-01,
17131,2016-02-01,
17049,2016-02-01,
17035,2016-02-01,
17033,2016-02-01,
17057,2016-02-01,
17135,2016-02-01,
17115,2016-02-01,
17055,2016-02-01,
17023,2016-02-01,
17161,2016-02-01,
17093,2016-02-01,
17031,2016-02-01,
17059,2016-02-01,
17103,2016-02-01,
17037,2016-02-01,
17175,2016-02-01,
17001,2016-02-01,
17075,2016-02-01,
17053,2016-02-01,
17041,2016-02-01,
17163,2016-02-01,
17189,2016-02-01,
17171,2016-02-01,
17159,2016-02-01,
17129,2016-02-01,
17065,2016-02-01,
17193,2016-02-01,
17039,2016-02-01,
17155,2016-02-01,
17169,2016-02-01,
17177,2016-02-01,
17181,2016-02-01,
17091,2016-02-01,
17027,2016-02-01,
17085,2016-02-01,
17199,2016-02-01,
17125,2016-02-01,
17105,2016-02-01,
17191,2016-02-01,
17089,2016-02-01,
17069,2016-02-01,
17063,2016-02-01,
17109,2016-02-01,
17127,2016-02-01,
17073,2016-02-01,
17061,2016-02-01,
17157,2016-02-01,
17149,2016-02-01,
17203,2016-02-01,
17145,2016-02-01,
17087,2016-02-01,
17173,2016-02-01,
17051,2016-02-01,
17201,2016-02-01,
17141,2016-02-01,
17139,2016-02-01,
17017,2016-02-01,
17167,2016-02-01,
17179,2016-02-01,
17099,2016-02-01,
17183,2016-02-01,
17007,2016-02-01,
17137,2016-02-01,
17123,2016-02-01,
17079,2016-02-01,
17013,2016-02-01,
17121,2016-02-01,
17187,2016-02-01,
17197,2016-02-01,
17153,2016-02-01,
17119,2016-02-01,
17133,2016-02-01,
17003,2016-02-01,
17043,2016-02-01,
17165,2016-02-01,
17097,2016-02-01,
17117,2016-02-01,
17195,2016-02-01,
17107,2016-02-01,
17081,2016-02-01,
17101,2016-02-01,
17143,2016-02-01,
17019,2016-02-01,
17045,2016-02-01,
17021,2016-02-01,
17095,2016-02-01,
17111,2016-02-01,
17015,2016-02-01,
17047,2016-02-01,
17071,2016-02-01,
17077,2016-02-01,
17067,2016-03-01,
17025,2016-03-01,
17185,2016-03-01,
17113,2016-03-01,
17005,2016-03-01,
17009,2016-03-01,
17083,2016-03-01,
17147,2016-03-01,
17151,2016-03-01,
17011,2016-03-01,
17029,2016-03-01,
17131,2016-03-01,
17049,2016-03-01,
17035,2016-03-01,
17033,2016-03-01,
17057,2016-03-01,
17135,2016-03-01,
17115,2016-03-01,
17055,2016-03-01,
17023,2016-03-01,
17161,2016-03-01,
17093,2016-03-01,
17031,2016-03-01,
17059,2016-03-01,
17103,2016-03-01,
17037,2016-03-01,
17175,2016-03-01,
17001,2016-03-01,
17075,2016-03-01,
17053,2016-03-01,
17041,2016-03-01,
17163,2016-03-01,
17189,2016-03-01,
17171,2016-03-01,
17159,2016-03-01,
17129,2016-03-01,
17065,2016-03-01,
17193,2016-03-01,
17039,2016-03-01,
17155,2016-03-01,
17169,2016-03-01,
17177,2016-03-01,
17181,2016-03-01,
17091,2016-03-01,
17027,2016-03-01,
17085,2016-03-01,
17199,2016-03-01,
17125,2016-03-01,
17105,2016-03-01,
17191,2016-03-01,
17089,2016-03-01,
17069,2016-03-01,
17063,2016-03-01,
17109,2016-03-01,
17127,2016-03-01,
17073,2016-03-01,
17061,2016-03-01,
17157,2016-03-01,
17149,2016-03-01,
17203,2016-03-01,
17145,2016-03-01,
17087,2016-03-01,
17173,2016-03-01,
17051,2016-03-01,
17201,2016-03-01,
17141,2016-03-01,
17139,2016-03-01,
17017,2016-03-01,
17167,2016-03-01,
17179,2016-03-01,
17099,2016-03-01,
17183,2016-03-01,
17007,2016-03-01,
17137,2016-03-01,
17123,2016-03-01,
17079,2016-03-01,
17013,2016-03-01,
17121,2016-03-01,
17187,2016-03-01,
17197,2016-03-01,
17153,2016-03-01,
17119,2016-03-01,
17133,2016-03-01,
17003,2016-03-01,
17043,2016-03-01,
17165,2016-03-01,
17097,2016-03-01,
17117,2016-03-01,
17195,2016-03-01,
17107,2016-03-01,
17081,2016-03-01,
17101,2016-03-01,
17143,2016-03-01,
17019,2016-03-01,
17045,2016-03-01,
17021,2016-03-01,
17095,2016-03-01,
17111,2016-03-01,
17015,2016-03-01,
17047,2016-03-01,
17071,2016-03-01,
17077,2016-03-01,
17067,2016-04-01,
17025,2016-04-01,
17185,2016-04-01,
17113,2016-04-01,
17005,2016-04-01,
17009,2016-04-01,
17083,2016-04-01,
17147,2016-04-01,
17151,2016-04-01,
17011,2016-04-01,
17029,2016-04-01,
17131,2016-04-01,
17049,2016-04-01,
17035,2016-04-01,
17033,2016-04-01,
17057,2016-04-01,
17135,2016-04-01,
17115,2016-04-01,
17055,2016-04-01,
17023,2016-04-01,
17161,2016-04-01,
17093,2016-04-01,
17031,2016-04-01,
17059,2016-04-01,
17103,2016-04-01,
17037,2016-04-01,
17175,2016-04-01,
17001,2016-04-01,
17075,2016-04-01,
17053,2016-04-01,
17041,2016-04-01,
17163,2016-04-01,
17189,2016-04-01,
17171,2016-04-01,
17159,2016-04-01,
17129,2016-04-01,
17065,2016-04-01,
17193,2016-04-01,
17039,2016-04-01,
17155,2016-04-01,
17169,2016-04-01,
17177,2016-04-01,
17181,2016-04-01,
17091,2016-04-01,
17027,2016-04-01,
17085,2016-04-01,
17199,2016-04-01,
17125,2016-04-01,
17105,2016-04-01,
17191,2016-04-01,
17089,2016-04-01,
17069,2016-04-01,
17063,2016-04-01,
17109,2016-04-01,
17127,2016-04-01,
17073,2016-04-01,
17061,2016-04-01,
17157,2016-04-01,
17149,2016-04-01,
17203,2016-04-01,
17145,2016-04-01,
17087,2016-04-01,
17173,2016-04-01,
17051,2016-04-01,
17201,2016-04-01,
17141,2016-04-01,
17139,2016-04-01,
17017,2016-04-01,
17167,2016-04-01,
17179,2016-04-01,
17099,2016-04-01,
17183,2016-04-01,
17007,2016-04-01,
17137,2016-04-01,
17123,2016-04-01,
17079,2016-04-01,
17013,2016-04-01,
17121,2016-04-01,
17187,2016-04-01,
17197,2016-04-01,
17153,2016-04-01,
17119,2016-04-01,
17133,2016-04-01,
17003,2016-04-01,
17043,2016-04-01,
17165,2016-04-01,
17097,2016-04-01,
17117,2016-04-01,
17195,2016-04-01,
17107,2016-04-01,
17081,2016-04-01,
17101,2016-04-01,
17143,2016-04-01,
17019,2016-04-01,
17045,2016-04-01,
17021,2016-04-01,
17095,2016-04-01,
17111,2016-04-01,
17015,2016-04-01,
17047,2016-04-01,
17071,2016-04-01,
17077,2016-04-01,
17067,2016-05-01,
17025,2016-05-01,
17185,2016-05-01,
17113,2016-05-01,
17005,2016-05-01,
17009,2016-05-01,
17083,2016-05-01,
17147,2016-05-01,
17151,2016-05-01,
17011,2016-05-01,
17029,2016-05-01,
17131,2016-05-01,
17049,2016-05-01,
17035,2016-05-01,
17033,2016-05-01,
17057,2016-05-01,
17135,2016-05-01,
17115,2016-05-01,
17055,2016-05-01,
17023,2016-05-01,
17161,2016-05-01,
17093,2016-05-01,
17031,2016-05-01,
17059,2016-05-01,
17103,2016-05-01,
17037,2016-05-01,
17175,2016-05-01,
17001,2016-05-01,
17075,2016-05-01,
17053,2016-05-01,
17041,2016-05-01,
17163,2016-05-01,
17189,2016-05-01,
17171,2016-05-01,
17159,2016-05-01,
17129,2016-05-01,
17065,2016-05-01,
17193,2016-05-01,
17039,2016-05-01,
17155,2016-05-01,
17169,2016-05-01,
17177,2016-05-01,
17181,2016-05-01,
17091,2016-05-01,
17027,2016-05-01,
17085,2016-05-01,
17199,2016-05-01,
17125,2016-05-01,
17105,2016-05-01,
17191,2016-05-01,
17089,2016-05-01,
17069,2016-05-01,
17063,2016-05-01,
17109,2016-05-01,
17127,2016-05-01,
17073,2016-05-01,
17061,2016-05-01,
17157,2016-05-01,
17149,2016-05-01,
17203,2016-05-01,
17145,2016-05-01,
17087,2016-05-01,
17173,2016-05-01,
17051,2016-05-01,
17201,2016-05-01,
17141,2016-05-01,
17139,2016-05-01,
17017,2016-05-01,
17167,2016-05-01,
17179,2016-05-01,
17099,2016-05-01,
17183,2016-05-01,
17007,2016-05-01,
17137,2016-05-01,
17123,2016-05-01,
17079,2016-05-01,
17013,2016-05-01,
17121,2016-05-01,
17187,2016-05-01,
17197,2016-05-01,
17153,2016-05-01,
17119,2016-05-01,
17133,2016-05-01,
17003,2016-05-01,
17043,2016-05-01,
17165,2016-05-01,
17097,2016-05-01,
17117,2016-05-01,
17195,2016-05-01,
17107,2016-05-01,
17081,2016-05-01,
17101,2016-05-01,
17143,2016-05-01,
17019,2016-05-01,
17045,2016-05-01,
17021,2016-05-01,
17095,2016-05-01,
17111,2016-05-01,
17015,2016-05-01,
17047,2016-05-01,
17071,2016-05-01,
17077,2016-05-01,
17067,2016-06-01,
17025,2016-06-01,
17185,2016-06-01,
17113,2016-06-01,
17005,2016-06-01,
17009,2016-06-01,
17083,2016-06-01,
17147,2016-06-01,
17151,2016-06-01,
17011,2016-06-01,
17029,2016-06-01,
17131,2016-06-01,
17049,2016-06-01,
17035,2016-06-01,
17033,2016-06-01,
17057,2016-06-01,
17135,2016-06-01,
17115,2016-06-01,
17055,2016-06-01,
17023,2016-06-01,
17161,2016-06-01,
17093,2016-06-01,
17031,2016-06-01,
17059,2016-06-01,
17103,2016-06-01,
17037,2016-06-01,
17175,2016-06-01,
17001,2016-06-01,
17075,2016-06-01,
17053,2016-06-01,
17041,2016-06-01,
17163,2016-06-01,
17189,2016-06-01,
17171,2016-06-01,
17159,2016-06-01,
17129,2016-06-01,
17065,2016-06-01,
17193,2016-06-01,
17039,2016-06-01,
17155,2016-06-01,
17169,2016-06-01,
17177,2016-06-01,
17181,2016-06-01,
17091,2016-06-01,
17027,2016-06-01,
17085,2016-06-01,
17199,2016-06-01,
17125,2016-06-01,
17105,2016-06-01,
17191,2016-06-01,
17089,2016-06-01,
17069,2016-06-01,
17063,2016-06-01,
17109,2016-06-01,
17127,2016-06-01,
17073,2016-06-01,
17061,2016-06-01,
17157,2016-06-01,
17149,2016-06-01,
17203,2016-06-01,
17145,2016-06-01,
17087,2016-06-01,
17173,2016-06-01,
17051,2016-06-01,
17201,2016-06-01,
17141,2016-06-01,
17139,2016-06-01,
17017,2016-06-01,
17167,2016-06-01,
17179,2016-06-01,
17099,2016-06-01,
17183,2016-06-01,
17007,2016-06-01,
17137,2016-06-01,
17123,2016-06-01,
17079,2016-06-01,
17013,2016-06-01,
17121,2016-06-01,
17187,2016-06-01,
17197,2016-06-01,
17153,2016-06-01,
17119,2016-06-01,
17133,2016-06-01,
17003,2016-06-01,
17043,2016-06-01,
17165,2016-06-01,
17097,2016-06-01,
17117,2016-06-01,
17195,2016-06-01,
17107,2016-06-01,
17081,2016-06-01,
17101,2016-06-01,
17143,2016-06-01,
17019,2016-06-01,
17045,2016-06-01,
17021,2016-06-01,
17095,2016-06-01,
17111,2016-06-01,
17015,2016-06-01,
17047,2016-06-01,
17071,2016-06-01,
17077,2016-06-01,
17067,2016-07-01,
17025,2016-07-01,
17185,2016-07-01,
17113,2016-07-01,
17005,2016-07-01,
17009,2016-07-01,
17083,2016-07-01,
17147,2016-07-01,
17151,2016-07-01,
17011,2016-07-01,
17029,2016-07-01,
17131,2016-07-01,
17049,2016-07-01,
17035,2016-07-01,
17033,2016-07-01,
17057,2016-07-01,
17135,2016-07-01,
17115,2016-07-01,
17055,2016-07-01,
17023,2016-07-01,
17161,2016-07-01,
17093,2016-07-01,
17031,2016-07-01,
17059,2016-07-01,
17103,2016-07-01,
17037,2016-07-01,
17175,2016-07-01,
17001,2016-07-01,
17075,2016-07-01,
17053,2016-07-01,
17041,2016-07-01,
17163,2016-07-01,
17189,2016-07-01,
17171,2016-07-01,
17159,2016-07-01,
17129,2016-07-01,
17065,2016-07-01,
17193,2016-07-01,
17039,2016-07-01,
17155,2016-07-01,
17169,2016-07-01,
17177,2016-07-01,
17181,2016-07-01,
17091,2016-07-01,
17027,2016-07-01,
17085,2016-07-01,
17199,2016-07-01,
17125,2016-07-01,
17105,2016-07-01,
17191,2016-07-01,
17089,2016-07-01,
17069,2016-07-01,
17063,2016-07-01,
17109,2016-07-01,
17127,2016-07-01,
17073,2016-07-01,
17061,2016-07-01,
17157,2016-07-01,
17149,2016-07-01,
17203,2016-07-01,
17145,2016-07-01,
17087,2016-07-01,
17173,2016-07-01,
17051,2016-07-01,
17201,2016-07-01,
17141,2016-07-01,
17139,2016-07-01,
17017,2016-07-01,
17167,2016-07-01,
17179,2016-07-01,
17099,2016-07-01,
17183,2016-07-01,
17007,2016-07-01,
17137,2016-07-01,
17123,2016-07-01,
17079,2016-07-01,
17013,2016-07-01,
17121,2016-07-01,
17187,2016-07-01,
17197,2016-07-01,
17153,2016-07-01,
17119,2016-07-01,
17133,2016-07-01,
17003,2016-07-01,
17043,2016-07-01,
17165,2016-07-01,
17097,2016-07-01,
17117,2016-07-01,
17195,2016-07-01,
17107,2016-07-01,
17081,2016-07-01,
17101,2016-07-01,
17143,2016-07-01,
17019,2016-07-01,
17045,2016-07-01,
17021,2016-07-01,
17095,2016-07-01,
17111,2016-07-01,
17015,2016-07-01,
17047,2016-07-01,
17071,2016-07-01,
17077,2016-07-01,
17067,2016-08-01,
17025,2016-08-01,
17185,2016-08-01,
17113,2016-08-01,
17005,2016-08-01,
17009,2016-08-01,
17083,2016-08-01,
17147,2016-08-01,
17151,2016-08-01,
17011,2016-08-01,
17029,2016-08-01,
17131,2016-08-01,
17049,2016-08-01,
17035,2016-08-01,
17033,2016-08-01,
17057,2016-08-01,
17135,2016-08-01,
17115,2016-08-01,
17055,2016-08-01,
17023,2016-08-01,
17161,2016-08-01,
17093,2016-08-01,
17031,2016-08-01,
17059,2016-08-01,
