time,latitude,longitude,temperature_K
2008-01-01,37.15,-90.5,274.66552734375
2008-01-01,37.15,-90.25,274.767822265625
2008-01-01,37.15,-90.0,274.800048828125
2008-01-01,37.15,-89.75,274.828857421875
2008-01-01,37.15,-89.5,274.919921875
2008-01-01,37.15,-89.25,275.031982421875
2008-01-01,37.15,-89.0,275.129638671875
2008-01-01,37.15,-88.75,275.126953125
2008-01-01,37.15,-88.5,275.135986328125
2008-01-01,37.15,-88.25,275.131103515625
2008-01-01,37.15,-88.0,275.143798828125
2008-01-01,37.15,-87.75,275.054931640625
2008-01-01,37.15,-87.5,275.06201171875
2008-01-01,36.9,-91.5,274.593994140625
2008-01-01,36.9,-91.25,274.774169921875
2008-01-01,36.9,-91.0,274.867919921875
2008-01-01,36.9,-90.75,274.987548828125
2008-01-01,36.9,-90.5,275.10546875
2008-01-01,36.9,-90.25,275.16015625
2008-01-01,36.9,-90.0,275.103759765625
2008-01-01,36.9,-89.75,275.195556640625
2008-01-01,36.9,-89.5,275.248291015625
2008-01-01,36.9,-89.25,275.3359375
2008-01-01,36.9,-89.0,275.428466796875
2008-01-01,36.9,-88.75,275.36865234375
2008-01-01,36.9,-88.5,275.416015625
2008-01-01,36.9,-88.25,275.503173828125
2008-01-01,36.9,-88.0,275.61279296875
2008-01-01,36.9,-87.75,275.328125
2008-01-01,36.9,-87.5,275.256103515625
2008-02-01,42.4,-91.5,264.5234375
2008-02-01,42.4,-91.25,264.64453125
2008-02-01,42.4,-91.0,264.99609375
2008-02-01,42.4,-90.75,265.561767578125
2008-02-01,42.4,-90.5,265.818359375
2008-02-01,42.4,-90.25,265.977294921875
2008-02-01,42.4,-90.0,266.10009765625
2008-02-01,42.4,-89.75,266.05322265625
2008-02-01,42.4,-89.5,266.10595703125
2008-02-01,42.4,-89.25,266.235107421875
2008-02-01,42.4,-89.0,266.223388671875
2008-02-01,42.4,-88.75,266.370361328125
2008-02-01,42.4,-88.5,266.65869140625
2008-02-01,42.4,-88.25,267.185546875
2008-02-01,42.4,-88.0,267.411376953125
2008-02-01,42.4,-87.75,267.47802734375
2008-02-01,42.4,-87.5,268.36474609375
2008-02-01,42.15,-91.5,264.75390625
2008-02-01,42.15,-91.25,264.7421875
2008-02-01,42.15,-91.0,264.896484375
2008-02-01,42.15,-90.75,265.313720703125
2008-02-01,42.15,-90.5,265.646484375
2008-02-01,42.15,-90.25,265.8984375
2008-02-01,42.15,-90.0,266.069580078125
2008-02-01,42.15,-89.75,265.96533203125
2008-02-01,42.15,-89.5,266.014892578125
2008-02-01,42.15,-89.25,266.186279296875
2008-02-01,42.15,-89.0,266.19384765625
2008-02-01,42.15,-88.75,266.42236328125
2008-02-01,42.15,-88.5,266.775390625
2008-02-01,42.15,-88.25,267.37890625
2008-02-01,42.15,-88.0,267.76123046875
2008-02-01,42.15,-87.75,267.890625
2008-02-01,42.15,-87.5,268.38818359375
2008-02-01,41.9,-91.5,265.23876953125
2008-02-01,41.9,-91.25,265.16015625
2008-02-01,41.9,-91.0,265.14111328125
2008-02-01,41.9,-90.75,265.296142578125
2008-02-01,41.9,-90.5,265.61181640625
2008-02-01,41.9,-90.25,265.87890625
2008-02-01,41.9,-90.0,266.087158203125
2008-02-01,41.9,-89.75,266.014404296875
2008-02-01,41.9,-89.5,266.055908203125
2008-02-01,41.9,-89.25,266.18017578125
2008-02-01,41.9,-89.0,266.256591796875
2008-02-01,41.9,-88.75,266.645751953125
2008-02-01,41.9,-88.5,267.1640625
2008-02-01,41.9,-88.25,267.76025390625
2008-02-01,41.9,-88.0,268.14990234375
2008-02-01,41.9,-87.75,268.35595703125
2008-02-01,41.9,-87.5,268.251953125
2008-02-01,41.65,-91.5,265.79150390625
2008-02-01,41.65,-91.25,265.813720703125
2008-02-01,41.65,-91.0,265.81787109375
2008-02-01,41.65,-90.75,265.89404296875
2008-02-01,41.65,-90.5,266.10400390625
2008-02-01,41.65,-90.25,266.294189453125
2008-02-01,41.65,-90.0,266.36767578125
2008-02-01,41.65,-89.75,266.379638671875
2008-02-01,41.65,-89.5,266.431640625
2008-02-01,41.65,-89.25,266.58642578125
2008-02-01,41.65,-89.0,266.81689453125
2008-02-01,41.65,-88.75,267.296875
2008-02-01,41.65,-88.5,267.82763671875
2008-02-01,41.65,-88.25,268.31591796875
2008-02-01,41.65,-88.0,268.59228515625
2008-02-01,41.65,-87.75,268.724609375
2008-02-01,41.65,-87.5,268.629638671875
